Evaluating: 2 1 2 1 1 4 2 0 3 
MWFT(norm) MWFT LB
26.8047 681.355 25.4193
33.9625 863.302 25.4193
28.8283 732.795 25.4193
27.4252 690.1 25.163
27.4252 690.1 25.163
34.4926 867.936 25.163
30.3477 763.639 25.163
27.6822 665.674 24.0471
27.6822 665.674 24.0471
33.9762 817.027 24.0471
28.1216 676.242 24.0471
27.1574 668.165 24.6034
27.1574 668.165 24.6034
34.4626 847.898 24.6034
28.1286 692.058 24.6034
26.4023 703.289 26.6374
26.4023 703.289 26.6374
33.9024 903.069 26.6374
26.4341 704.136 26.6374
26.4993 699.95 26.4139
26.4993 699.95 26.4139
33.1473 875.55 26.4139
27.8922 736.742 26.4139
26.8912 696.964 25.918
26.8912 696.964 25.918
33.4269 866.358 25.918
26.8491 695.875 25.918
27.552 697.989 25.3335
27.552 697.989 25.3335
34.009 861.567 25.3335
27.931 707.592 25.3335
26.8975 708.031 26.3233
26.8975 708.031 26.3233
40.3368 1061.8 26.3233
27.1754 715.348 26.3233
27.786 715.785 25.7606
27.786 715.785 25.7606
38.9752 1004.02 25.7606
29.7401 766.124 25.7606
26.7511 704.088 26.3199
26.7511 704.088 26.3199
32.7364 861.618 26.3199
27.8021 731.749 26.3199
27.1066 692.081 25.5318
27.1066 692.081 25.5318
39.5217 1009.06 25.5318
28.9667 739.571 25.5318
26.7604 697.976 26.0824
26.7604 697.976 26.0824
35.9141 936.727 26.0824
28.504 743.452 26.0824
26.6085 696.185 26.164
26.6085 696.185 26.164
35.6393 932.468 26.164
26.7056 698.724 26.164
27.0664 684.099 25.2748
27.0664 684.099 25.2748
34.7195 877.53 25.2748
28.56 721.849 25.2748
26.5117 688.551 25.9716
26.5117 688.551 25.9716
34.509 896.253 25.9716
28.3817 737.117 25.9716
27.4907 672.086 24.4478
27.4907 672.086 24.4478
37.2852 911.539 24.4478
28.1102 687.233 24.4478
27.2372 697.158 25.5958
27.2372 697.158 25.5958
36.0734 923.329 25.5958
27.5307 704.67 25.5958
26.7248 699.932 26.1904
26.7248 699.932 26.1904
33.2612 871.124 26.1904
30.9648 810.98 26.1904
26.9902 672.237 24.9067
26.9902 672.237 24.9067
33.402 831.935 24.9067
27.7841 692.012 24.9067
26.9608 703.937 26.1096
26.9608 703.937 26.1096
36.8406 961.895 26.1096
26.9217 702.917 26.1096
25.9293 711.79 27.4512
25.9293 711.79 27.4512
31.0033 851.079 27.4512
26.2309 720.07 27.4512
27.7004 701.985 25.3421
27.7004 701.985 25.3421
34.7125 879.688 25.3421
29.2756 741.904 25.3421
26.9765 698.897 25.9076
26.9765 698.897 25.9076
34.0462 882.056 25.9076
28.2448 731.754 25.9076
28.0564 720.851 25.6929
28.0564 720.851 25.6929
35.2448 905.542 25.6929
32.4567 833.908 25.6929
27.1913 677.541 24.9176
27.1913 677.541 24.9176
35.1872 876.781 24.9176
28.9714 721.896 24.9176
26.9457 704.057 26.1287
26.9457 704.057 26.1287
32.9077 859.836 26.1287
29.625 774.062 26.1287
27.0369 706.605 26.1349
27.0369 706.605 26.1349
37.9598 992.075 26.1349
27.5065 718.879 26.1349
27.8264 708.138 25.4484
27.8264 708.138 25.4484
35.9436 914.708 25.4484
28.8342 733.784 25.4484
27.1004 705.988 26.0508
27.1004 705.988 26.0508
37.0607 965.462 26.0508
30.1159 784.543 26.0508
26.4964 695.141 26.2353
26.4964 695.141 26.2353
32.6034 855.36 26.2353
27.4269 719.552 26.2353
27.0158 697.156 25.8055
27.0158 697.156 25.8055
33.6122 867.379 25.8055
27.9768 721.954 25.8055
26.7828 677.888 25.3106
26.7828 677.888 25.3106
36.8001 931.434 25.3106
27.2857 690.617 25.3106
26.8489 680.788 25.3563
26.8489 680.788 25.3563
36.2975 920.371 25.3563
27.516 697.705 25.3563
26.5894 674.532 25.3685
26.5894 674.532 25.3685
33.8371 858.397 25.3685
28.1797 714.876 25.3685
27.0111 701.664 25.9769
27.0111 701.664 25.9769
35.0691 910.986 25.9769
27.6976 719.497 25.9769
27.7551 686.308 24.7273
27.7551 686.308 24.7273
36.7094 907.723 24.7273
29.9492 740.561 24.7273
26.7148 697.032 26.0917
26.7148 697.032 26.0917
36.1291 942.668 26.0917
29.2666 763.614 26.0917
27.5417 690.275 25.0629
27.5417 690.275 25.0629
34.4298 862.911 25.0629
28.0635 703.352 25.0629
27.4061 685.223 25.0026
27.4061 685.223 25.0026
35.6945 892.455 25.0026
28.5064 712.735 25.0026
27.1484 682.584 25.1427
27.1484 682.584 25.1427
31.3392 787.952 25.1427
28.8722 725.923 25.1427
27.2903 693.657 25.4177
27.2903 693.657 25.4177
35.7283 908.132 25.4177
28.9801 736.608 25.4177
27.7064 706.501 25.4995
27.7064 706.501 25.4995
43.3582 1105.61 25.4995
31.8658 812.563 25.4995
27.1157 701.531 25.8718
27.1157 701.531 25.8718
34.8624 901.953 25.8718
27.2997 706.292 25.8718
27.5875 703.061 25.4848
27.5875 703.061 25.4848
32.7023 833.411 25.4848
31.4666 801.92 25.4848
26.264 690.935 26.3073
26.264 690.935 26.3073
35.4703 933.127 26.3073
30.0815 791.363 26.3073
27.73 694.35 25.0397
27.73 694.35 25.0397
33.093 828.638 25.0397
28.6966 718.553 25.0397
26.8673 679.192 25.2795
26.8673 679.192 25.2795
36.4991 922.679 25.2795
26.9032 680.1 25.2795
27.372 704.979 25.7555
27.372 704.979 25.7555
34.545 889.725 25.7555
28.9632 745.961 25.7555
27.6494 725.602 26.2429
27.6494 725.602 26.2429
35.8857 941.745 26.2429
27.8363 730.507 26.2429
27.7666 690.529 24.8691
27.7666 690.529 24.8691
32.6447 811.843 24.8691
31.216 776.312 24.8691
28.0231 696.55 24.8563
28.0231 696.55 24.8563
36.1634 898.89 24.8563
27.6368 686.95 24.8563
28.4288 716.793 25.2136
28.4288 716.793 25.2136
34.5814 871.92 25.2136
27.6729 697.734 25.2136
27.9309 693.376 24.8247
27.9309 693.376 24.8247
35.9497 892.44 24.8247
27.3956 680.088 24.8247
26.7968 678.337 25.3142
26.7968 678.337 25.3142
32.1308 813.364 25.3142
26.5405 671.851 25.3142
28.0193 699.231 24.9553
28.0193 699.231 24.9553
38.3681 957.49 24.9553
28.3772 708.163 24.9553
27.8713 707.13 25.3712
27.8713 707.13 25.3712
34.3481 871.455 25.3712
27.9114 708.147 25.3712
27.7998 729.756 26.2503
27.7998 729.756 26.2503
33.986 892.143 26.2503
28.194 740.102 26.2503
27.3453 660.819 24.1657
27.3453 660.819 24.1657
35.713 863.03 24.1657
27.3774 661.593 24.1657
27.7731 685.051 24.666
27.7731 685.051 24.666
36.2927 895.196 24.666
29.1826 719.818 24.666
27.2034 694.13 25.5163
27.2034 694.13 25.5163
36.2291 924.434 25.5163
27.792 709.149 25.5163
27.2517 688.099 25.2498
27.2517 688.099 25.2498
33.3161 841.226 25.2498
27.8495 703.193 25.2498
26.8145 711.248 26.5247
26.8145 711.248 26.5247
33.5636 890.266 26.5247
29.2649 776.242 26.5247
27.6051 692.254 25.077
27.6051 692.254 25.077
34.2504 858.898 25.077
27.7349 695.509 25.077
27.4793 698.55 25.421
27.4793 698.55 25.421
32.4128 823.964 25.421
27.9509 710.539 25.421
27.2867 678.494 24.8654
27.2867 678.494 24.8654
37.0572 921.443 24.8654
27.7773 690.694 24.8654
27.3224 715.773 26.1972
27.3224 715.773 26.1972
34.1684 895.117 26.1972
28.9313 757.92 26.1972
27.0353 684.826 25.3308
27.0353 684.826 25.3308
38.594 977.618 25.3308
29.7896 754.594 25.3308
26.576 714.279 26.8769
26.576 714.279 26.8769
34.6534 931.374 26.8769
26.4534 710.985 26.8769
27.0133 709.757 26.2743
27.0133 709.757 26.2743
41.4708 1089.62 26.2743
28.1396 739.351 26.2743
27.3932 674.608 24.6269
27.3932 674.608 24.6269
34.399 847.139 24.6269
31.8793 785.088 24.6269
26.6638 680.528 25.5225
26.6638 680.528 25.5225
37.2802 951.485 25.5225
28.4266 725.518 25.5225
27.106 700.35 25.8375
27.106 700.35 25.8375
36.3693 939.691 25.8375
26.904 695.13 25.8375
27.3478 685.809 25.0773
27.3478 685.809 25.0773
36.7474 921.524 25.0773
28.8708 723.999 25.0773
27.3525 701.518 25.6473
27.3525 701.518 25.6473
33.9813 871.526 25.6473
27.3899 702.476 25.6473
27.3398 677.957 24.7975
27.3398 677.957 24.7975
35.6963 885.177 24.7975
28.1714 698.58 24.7975
27.9443 696.164 24.9125
27.9443 696.164 24.9125
32.9427 820.687 24.9125
27.6204 688.095 24.9125
27.6277 681.618 24.6715
27.6277 681.618 24.6715
35.2467 869.59 24.6715
27.1319 669.385 24.6715
26.4998 696.524 26.2841
26.4998 696.524 26.2841
30.1767 793.168 26.2841
26.8928 706.853 26.2841
26.7451 682.529 25.5198
26.7451 682.529 25.5198
29.9428 764.134 25.5198
29.9143 763.408 25.5198
26.9276 706.671 26.2434
26.9276 706.671 26.2434
33.1953 871.156 26.2434
27.9651 733.898 26.2434
28.0045 665.791 23.7745
28.0045 665.791 23.7745
46.6017 1107.93 23.7745
32.6508 776.254 23.7745
27.2175 707.227 25.9842
27.2175 707.227 25.9842
32.0591 833.032 25.9842
27.3843 711.561 25.9842
28.0381 708.644 25.2743
28.0381 708.644 25.2743
32.7175 826.913 25.2743
27.5377 695.996 25.2743
27.4667 703.336 25.6068
27.4667 703.336 25.6068
34.7779 890.552 25.6068
28.288 724.366 25.6068
26.9132 707.221 26.2778
26.9132 707.221 26.2778
31.5769 829.771 26.2778
27.173 714.049 26.2778
27.223 696.131 25.5714
27.223 696.131 25.5714
35.8153 915.848 25.5714
27.558 704.696 25.5714
27.6355 725.322 26.246
27.6355 725.322 26.246
46.07 1209.15 26.246
28.5983 750.59 26.246
27.5378 693.314 25.1768
27.5378 693.314 25.1768
38.4741 968.657 25.1768
28.0649 706.586 25.1768
27.4562 704.533 25.6603
27.4562 704.533 25.6603
38.5389 988.918 25.6603
27.709 711.021 25.6603
26.9793 703.268 26.067
26.9793 703.268 26.067
40.0518 1044.03 26.067
27.2871 711.291 26.067
26.9314 691.759 25.686
26.9314 691.759 25.686
33.2436 853.894 25.686
28.612 734.928 25.686
26.8592 687.756 25.606
26.8592 687.756 25.606
35.7144 914.504 25.606
27.1664 695.623 25.606
27.8063 703.173 25.2883
27.8063 703.173 25.2883
38.25 967.278 25.2883
30.6323 774.639 25.2883
28.3288 686.33 24.2273
28.3288 686.33 24.2273
36.1565 875.973 24.2273
27.6787 670.579 24.2273
27.1876 728.657 26.8011
27.1876 728.657 26.8011
32.5422 872.165 26.8011
28.68 768.655 26.8011
27.485 695.537 25.3061
27.485 695.537 25.3061
42.5517 1076.82 25.3061
28.2211 714.166 25.3061
27.4077 681.309 24.8583
27.4077 681.309 24.8583
37.8996 942.117 24.8583
30.8426 766.693 24.8583
27.6648 688.63 24.892
27.6648 688.63 24.892
38.825 966.431 24.892
28.3712 706.214 24.892
Evaluating: 0 0 0 0 1 3 1 0 8 
MWFT(norm) MWFT LB
27.0618 682.138 25.2067
27.0618 682.138 25.2067
37.362 941.772 25.2067
27.8049 700.87 25.2067
26.8563 682.667 25.4193
26.8563 682.667 25.4193
37.091 942.827 25.4193
29.1742 741.586 25.4193
27.6339 695.351 25.163
27.6339 695.351 25.163
35.9006 903.366 25.163
30.4172 765.387 25.163
28.1062 675.872 24.0471
28.1062 675.872 24.0471
36.1887 870.232 24.0471
28.2096 678.357 24.0471
27.2345 670.062 24.6034
27.2345 670.062 24.6034
33.7799 831.101 24.6034
28.3169 696.692 24.6034
26.6829 710.761 26.6374
26.6829 710.761 26.6374
30.6011 815.133 26.6374
26.5751 707.891 26.6374
26.8124 708.22 26.4139
26.8124 708.22 26.4139
35.5981 940.285 26.4139
28.0509 740.935 26.4139
26.9844 699.38 25.918
26.9844 699.38 25.918
33.652 872.191 25.918
26.9502 698.494 25.918
27.8274 704.967 25.3335
27.8274 704.967 25.3335
31.9899 810.419 25.3335
28.039 710.327 25.3335
27.3067 718.803 26.3233
27.3067 718.803 26.3233
36.9309 972.145 26.3233
27.5033 723.979 26.3233
28.0664 723.009 25.7606
28.0664 723.009 25.7606
33.6178 866.015 25.7606
29.8122 767.982 25.7606
27.017 711.084 26.3199
27.017 711.084 26.3199
30.8252 811.316 26.3199
28.1314 740.415 26.3199
27.4053 699.707 25.5318
27.4053 699.707 25.5318
35.8539 915.416 25.5318
29.0657 742.101 25.5318
26.8668 700.751 26.0824
26.8668 700.751 26.0824
36.7333 958.093 26.0824
28.4306 741.538 26.0824
26.8596 702.754 26.164
26.8596 702.754 26.164
35.2489 922.251 26.164
26.8708 703.047 26.164
27.2477 688.68 25.2748
27.2477 688.68 25.2748
35.274 891.543 25.2748
28.6663 724.536 25.2748
26.8961 698.533 25.9716
26.8961 698.533 25.9716
32.9036 854.559 25.9716
28.4471 738.816 25.9716
27.8338 680.474 24.4478
27.8338 680.474 24.4478
33.6089 821.664 24.4478
28.2939 691.723 24.4478
27.5999 706.444 25.5958
27.5999 706.444 25.5958
34.3821 880.04 25.5958
27.818 712.025 25.5958
27.0164 707.57 26.1904
27.0164 707.57 26.1904
35.2619 923.521 26.1904
31.0902 814.265 26.1904
27.0606 673.991 24.9067
27.0606 673.991 24.9067
36.6906 913.845 24.9067
27.8405 693.416 24.9067
27.2596 711.738 26.1096
27.2596 711.738 26.1096
35.0326 914.689 26.1096
26.975 704.308 26.1096
26.1669 718.312 27.4512
26.1669 718.312 27.4512
30.1055 826.431 27.4512
26.5405 728.567 27.4512
27.8183 704.972 25.3421
27.8183 704.972 25.3421
33.191 841.128 25.3421
29.0958 737.347 25.3421
27.1145 702.472 25.9076
27.1145 702.472 25.9076
34.078 882.88 25.9076
28.5717 740.223 25.9076
27.9095 717.076 25.6929
27.9095 717.076 25.6929
33.7993 868.402 25.6929
32.5035 835.11 25.6929
27.4829 684.807 24.9176
27.4829 684.807 24.9176
36.9764 921.362 24.9176
28.9903 722.368 24.9176
26.9241 703.49 26.1287
26.9241 703.49 26.1287
32.2183 841.823 26.1287
29.8438 779.781 26.1287
27.477 718.108 26.1349
27.477 718.108 26.1349
31.9513 835.043 26.1349
27.5628 720.35 26.1349
27.9066 710.177 25.4484
27.9066 710.177 25.4484
33.5276 853.224 25.4484
28.882 734.999 25.4484
27.1421 707.075 26.0508
27.1421 707.075 26.0508
32.0269 834.329 26.0508
30.2393 787.759 26.0508
26.6294 698.629 26.2353
26.6294 698.629 26.2353
32.9032 863.224 26.2353
27.6227 724.69 26.2353
27.1529 700.694 25.8055
27.1529 700.694 25.8055
35.7718 923.108 25.8055
28.1406 726.183 25.8055
27.3525 692.309 25.3106
27.3525 692.309 25.3106
33.3493 844.092 25.3106
27.6247 699.198 25.3106
27.1894 689.424 25.3563
27.1894 689.424 25.3563
34.7932 882.227 25.3563
27.4739 696.636 25.3563
26.7989 679.846 25.3685
26.7989 679.846 25.3685
33.6887 854.63 25.3685
28.2875 717.61 25.3685
27.1613 705.566 25.9769
27.1613 705.566 25.9769
32.9761 856.618 25.9769
27.8792 724.215 25.9769
27.9407 690.896 24.7273
27.9407 690.896 24.7273
35.6451 881.405 24.7273
30.3139 749.58 24.7273
27.0041 704.583 26.0917
27.0041 704.583 26.0917
31.8101 829.978 26.0917
29.499 769.677 26.0917
27.8257 697.393 25.0629
27.8257 697.393 25.0629
36.4011 912.318 25.0629
28.1499 705.519 25.0629
27.7489 693.796 25.0026
27.7489 693.796 25.0026
36.3216 908.134 25.0026
28.7533 718.907 25.0026
27.6764 695.859 25.1427
27.6764 695.859 25.1427
34.6238 870.534 25.1427
28.876 726.02 25.1427
27.6056 701.67 25.4177
27.6056 701.67 25.4177
34.6736 881.323 25.4177
29.2562 743.624 25.4177
27.9171 711.873 25.4995
27.9171 711.873 25.4995
40.4227 1030.76 25.4995
32.1104 818.799 25.4995
27.2606 705.279 25.8718
27.2606 705.279 25.8718
34.4447 891.145 25.8718
27.4065 709.054 25.8718
27.6982 705.884 25.4848
27.6982 705.884 25.4848
35.24 898.083 25.4848
31.7235 808.465 25.4848
26.352 693.251 26.3073
26.352 693.251 26.3073
33.1344 871.678 26.3073
30.3307 797.918 26.3073
27.7266 694.264 25.0397
27.7266 694.264 25.0397
39.9729 1000.91 25.0397
28.7207 719.158 25.0397
27.1353 685.967 25.2795
27.1353 685.967 25.2795
37.161 939.411 25.2795
27.3411 691.169 25.2795
27.556 709.719 25.7555
27.556 709.719 25.7555
38.189 983.576 25.7555
28.9512 745.651 25.7555
27.5904 724.054 26.2429
27.5904 724.054 26.2429
33.2696 873.093 26.2429
27.8025 729.618 26.2429
28.2016 701.347 24.8691
28.2016 701.347 24.8691
34.4947 857.85 24.8691
31.169 775.143 24.8691
28.3749 705.294 24.8563
28.3749 705.294 24.8563
33.5951 835.05 24.8563
28.5871 710.57 24.8563
28.533 719.419 25.2136
28.533 719.419 25.2136
36.5045 920.409 25.2136
27.7349 699.296 25.2136
28.1157 697.964 24.8247
28.1157 697.964 24.8247
35.0573 870.287 24.8247
27.5155 683.065 24.8247
27.3659 692.744 25.3142
27.3659 692.744 25.3142
34.0637 862.295 25.3142
26.5894 673.089 25.3142
28.1527 702.559 24.9553
28.1527 702.559 24.9553
40.9615 1022.21 24.9553
28.976 723.107 24.9553
27.9817 709.929 25.3712
27.9817 709.929 25.3712
36.8257 934.313 25.3712
27.7985 705.282 25.3712
28.2179 740.729 26.2503
28.2179 740.729 26.2503
33.4462 877.974 26.2503
28.2099 740.521 26.2503
27.6299 667.694 24.1657
27.6299 667.694 24.1657
33.0885 799.605 24.1657
27.584 666.587 24.1657
27.9524 689.474 24.666
27.9524 689.474 24.666
34.4112 848.787 24.666
29.4442 726.27 24.666
27.4753 701.067 25.5163
27.4753 701.067 25.5163
35.5065 905.995 25.5163
27.9482 713.134 25.5163
27.4367 692.771 25.2498
27.4367 692.771 25.2498
31.7653 802.068 25.2498
27.8502 703.211 25.2498
27.2013 721.506 26.5247
27.2013 721.506 26.5247
32.8213 870.576 26.5247
28.8606 765.519 26.5247
28.2637 708.769 25.077
28.2637 708.769 25.077
38.017 953.352 25.077
27.8907 699.417 25.077
27.5018 699.123 25.421
27.5018 699.123 25.421
35.1556 893.689 25.421
27.7744 706.053 25.421
27.8307 692.022 24.8654
27.8307 692.022 24.8654
36.2526 901.437 24.8654
27.8906 693.511 24.8654
27.5406 721.488 26.1972
27.5406 721.488 26.1972
32.6238 854.653 26.1972
28.9358 758.038 26.1972
27.1684 688.197 25.3308
27.1684 688.197 25.3308
39.6239 1003.71 25.3308
29.9722 759.219 25.3308
26.5178 712.714 26.8769
26.5178 712.714 26.8769
32.9216 884.83 26.8769
26.8494 721.628 26.8769
26.987 709.066 26.2743
26.987 709.066 26.2743
36.8241 967.53 26.2743
28.1414 739.397 26.2743
27.6004 679.712 24.6269
27.6004 679.712 24.6269
37.338 919.519 24.6269
31.881 785.13 24.6269
26.8667 685.705 25.5225
26.8667 685.705 25.5225
35.7037 911.248 25.5225
28.3082 722.497 25.5225
27.1158 700.604 25.8375
27.1158 700.604 25.8375
36.0326 930.99 25.8375
27.2457 703.959 25.8375
27.9041 699.757 25.0773
27.9041 699.757 25.0773
36.0282 903.489 25.0773
28.9297 725.477 25.0773
27.4044 702.847 25.6473
27.4044 702.847 25.6473
32.4169 831.404 25.6473
27.4219 703.298 25.6473
27.4865 681.594 24.7975
27.4865 681.594 24.7975
35.8664 889.394 24.7975
28.3191 702.242 24.7975
28.1217 700.583 24.9125
28.1217 700.583 24.9125
36.088 899.043 24.9125
27.5801 687.09 24.9125
27.6029 681.006 24.6715
27.6029 681.006 24.6715
33.401 824.053 24.6715
27.4546 677.348 24.6715
26.7116 702.092 26.2841
26.7116 702.092 26.2841
32.5058 854.387 26.2841
27.0298 710.455 26.2841
26.8807 685.99 25.5198
26.8807 685.99 25.5198
36.1035 921.355 25.5198
30.2106 770.969 25.5198
27.061 710.17 26.2434
27.061 710.17 26.2434
33.4884 878.848 26.2434
28.2441 741.22 26.2434
28.378 674.672 23.7745
28.378 674.672 23.7745
59.2673 1409.05 23.7745
32.7242 777.999 23.7745
27.3202 709.894 25.9842
27.3202 709.894 25.9842
35.3074 917.436 25.9842
27.6347 718.066 25.9842
27.8722 704.451 25.2743
27.8722 704.451 25.2743
34.759 878.509 25.2743
27.592 697.368 25.2743
27.7105 709.579 25.6068
27.7105 709.579 25.6068
33.2851 852.326 25.6068
28.5913 732.134 25.6068
27.5314 723.464 26.2778
27.5314 723.464 26.2778
36.1544 950.06 26.2778
27.2307 715.565 26.2778
27.3157 698.5 25.5714
27.3157 698.5 25.5714
36.8191 941.516 25.5714
27.4195 701.155 25.5714
27.6675 726.161 26.246
27.6675 726.161 26.246
37.2734 978.278 26.246
28.46 746.962 26.246
27.5579 693.821 25.1768
27.5579 693.821 25.1768
40.8288 1027.94 25.1768
27.9367 703.357 25.1768
27.6239 708.838 25.6603
27.6239 708.838 25.6603
32.8747 843.573 25.6603
27.6107 708.497 25.6603
27.3728 713.527 26.067
27.3728 713.527 26.067
33.0498 861.509 26.067
27.4096 714.484 26.067
27.3135 701.575 25.686
27.3135 701.575 25.686
33.8939 870.601 25.686
28.8329 740.602 25.686
27.1638 695.557 25.606
27.1638 695.557 25.606
31.9843 818.989 25.606
27.2181 696.948 25.606
27.7485 701.713 25.2883
27.7485 701.713 25.2883
32.6827 826.489 25.2883
31.0465 785.112 25.2883
28.5372 691.38 24.2273
28.5372 691.38 24.2273
35.6676 864.129 24.2273
27.8949 675.818 24.2273
27.6614 741.354 26.8011
27.6614 741.354 26.8011
32.718 876.878 26.8011
28.7835 771.429 26.8011
27.7186 701.448 25.3061
27.7186 701.448 25.3061
37.2068 941.559 25.3061
28.3633 717.763 25.3061
27.8921 693.349 24.8583
27.8921 693.349 24.8583
39.5292 982.626 24.8583
30.8221 766.184 24.8583
27.8422 693.046 24.892
27.8422 693.046 24.892
34.7339 864.595 24.892
28.3901 706.686 24.892
Evaluating: 0 2 0 0 0 2 2 0 8 
MWFT(norm) MWFT LB
27.3256 688.788 25.2067
27.3256 688.788 25.2067
34.1922 861.873 25.2067
27.5533 694.526 25.2067
26.6628 677.75 25.4193
26.6628 677.75 25.4193
33.8174 859.613 25.4193
28.6645 728.63 25.4193
27.3118 687.244 25.163
27.3118 687.244 25.163
33.3284 838.642 25.163
29.9589 753.854 25.163
28.1237 676.293 24.0471
28.1237 676.293 24.0471
35.1166 844.451 24.0471
27.5441 662.353 24.0471
27.2954 671.559 24.6034
27.2954 671.559 24.6034
38.459 946.221 24.6034
27.7796 683.473 24.6034
26.2327 698.771 26.6374
26.2327 698.771 26.6374
30.4627 811.446 26.6374
26.2456 699.114 26.6374
26.5763 701.984 26.4139
26.5763 701.984 26.4139
31.722 837.903 26.4139
27.2472 719.706 26.4139
27.3438 708.697 25.918
27.3438 708.697 25.918
35.6075 922.873 25.918
26.8218 695.167 25.918
27.4894 696.404 25.3335
27.4894 696.404 25.3335
31.9743 810.021 25.3335
27.5119 696.974 25.3335
26.732 703.675 26.3233
26.732 703.675 26.3233
35.5496 935.784 26.3233
26.8195 705.979 26.3233
27.5526 709.772 25.7606
27.5526 709.772 25.7606
36.079 929.419 25.7606
29.5997 762.506 25.7606
26.9065 708.177 26.3199
26.9065 708.177 26.3199
34.3117 903.079 26.3199
27.6613 728.043 26.3199
27.0923 691.716 25.5318
27.0923 691.716 25.5318
33.3841 852.356 25.5318
28.3422 723.627 25.5318
26.5426 692.294 26.0824
26.5426 692.294 26.0824
32.2303 840.642 26.0824
28.1675 734.675 26.0824
26.3104 688.385 26.164
26.3104 688.385 26.164
31.2278 817.044 26.164
26.5154 693.75 26.164
27.5043 695.167 25.2748
27.5043 695.167 25.2748
33.926 857.473 25.2748
28.2843 714.88 25.2748
26.5017 688.29 25.9716
26.5017 688.29 25.9716
35.7725 929.067 25.9716
27.9891 726.919 25.9716
27.7888 679.375 24.4478
27.7888 679.375 24.4478
34.5562 844.823 24.4478
27.6287 675.459 24.4478
27.4516 702.647 25.5958
27.4516 702.647 25.5958
37.1544 950.997 25.5958
27.0942 693.5 25.5958
26.9907 706.897 26.1904
26.9907 706.897 26.1904
36.3868 952.983 26.1904
30.9009 809.306 26.1904
27.198 677.415 24.9067
27.198 677.415 24.9067
31.9757 796.411 24.9067
27.5885 687.139 24.9067
27.1827 709.731 26.1096
27.1827 709.731 26.1096
32.2597 842.288 26.1096
26.2953 686.561 26.1096
26.3208 722.537 27.4512
26.3208 722.537 27.4512
30.7693 844.653 27.4512
26.3058 722.125 27.4512
27.7219 702.53 25.3421
27.7219 702.53 25.3421
33.6278 852.199 25.3421
